session_id,session_date,channel_grouping,source,medium,campaign,landing_page,device_category,pageviews,sessions,bounce,time_on_site_secs,converted,order_value_gbp,user_id,country,new_vs_returning 
sess_876267,23-Feb-2024,referral,(direct),CPC,,/landing/new-in,mob,9,1,0,90,0,,usr_69026,,
sess_892358,12-08-2024,paid social,,none,RLSA_CartAbandoners,/products/hyaluronic-acid,mobile,6,1,0,266,0,,usr_27412,UK,returning
sess_366121,07-11-2024,paid_social,email,social,retargeting_cart_feb24,/collections/moisturisers,desktop,4,1,0,57,0,,usr_82051,Australia,Returning
sess_694103,17/04/2024,paid_search,,social,,/,,3,1,0,549,0,,usr_76574,,
sess_504995,03-Mar-2024,paid_search,email,referral,Brand_KW_Exact ,/products/vitamin-c-serum,mobile,1,1,1,,0,,usr_82133,United States,returning
sess_717298,,Organic_Search,google,referral,NULL,/landing/summer-sale,,14,1,0,712,0,,usr_97614,US,New
sess_512077,2024-07-08,PAID_SEARCH,meta,referral,,,Mobile,5,1,0,108,0,,usr_28458,Australia,NEW
sess_116175,27-Sep-2024,EMAIL,google,none,Generic_Skincare_Broad,/products/retinol-night-cream,,4,1,0,572,0,,,Ireland,
sess_686225,2024/04/05,referral,meta,CPC,,/products/vitamin-c-serum,,7,1,0,35,0,,usr_73999,GB,New
sess_935961,26/11/2024,paid_social,Google,organic,,,mob,9,1,0,168,0,,usr_55431,Ireland,New
sess_917367,2024/09/15,organic_search,google,none,,/products/spf50-drops,mobile,3,1,0,22,0,,usr_71604,,NEW
sess_856148,2024/05/23,paid_social,(direct),social,Competitor_KW_BMM,,,1,1,1,,1,67.52,,Ireland,NEW
sess_586352,25/02/2024,PAID_SEARCH,,,Prospecting_Glow_Mar24,/products/retinol-night-cream,,14,1,0,692,0,,,,new
sess_443124,2024/12/23,email,pinterest,referral,DSA_AllProducts,/products/spf50-drops,desktop,5,1,0,252,0,,usr_28514,United States,NEW
sess_907940,2024/02/06,,email,organic,UGC_Serum_Test,,mob,1,1,1,,0,,usr_41713,GB,New
sess_386270,10-06-2024,direct,META,referral,,/products/spf50-drops,Desktop,7,1,0,59,0,,,AUS,
sess_477598,2024-08-17,,bing,CPC,DSA_AllProducts,/products/glow-cream,desktop,10,1,0,363,0,,usr_23122,,New
sess_820034,10/01/2024,paid_social,pinterest,CPC,,,desktop,3,1,0,356,0,,,AUS,NEW
sess_162412,06/01/2024,paid_social,bing,referral,brand_kw_exact,/landing/summer-sale,,3,1,0,900,0,,usr_26926,,new
sess_718541,2024-12-11,Organic_Search,unknown,referral,Awareness_Serum_Jan24,,mobile,6,1,0,,0,,usr_38116,,new
sess_669126,02/06/2024,paid social,email,CPC,NULL,/collections/serums,,11,1,0,648,0,,usr_62138,,NEW
sess_560568,01/09/2024,email,,referral,NULL,,,5,1,0,65,0,,usr_53800,United States,new
sess_176418,09-09-2024,paid_social,unknown,email,Conversion_NightCream_Q3,NULL,mobile,4,1,0,408,0,,usr_65280,United Kingdom,New
sess_667294,11-Oct-2024,PAID_SEARCH,tiktok,cpc,Generic_Skincare_Broad,,mob,15,1,0,443,0,,usr_81176,GB,NEW
sess_908521,04/08/2024,organic_search,tiktok,CPC,Prospecting_Glow_Mar24,/landing/summer-sale,,5,1,0,191,0,,usr_55121,United States,
sess_298228,2024/08/08,paid_search,Google,CPC,Competitor_KW_BMM,/products/vitamin-c-serum,Mobile,12,1,0,192,0,,usr_87141,AUS,returning
sess_824284,18-Feb-2024,paid social,,organic,Brand_KW_Exact,/products/hyaluronic-acid,,7,1,0,589,0,,usr_50762,UK,Returning
sess_890618,01/09/2024,paid_social,tiktok,organic,DSA_AllProducts,/collections/eye-care,tablet,3,1,0,21,0,,usr_18655,Ireland,
sess_110703,10/12/2024,email,tiktok,(none),Awareness_Serum_Jan24 ,/products/vitamin-c-serum,Mobile,3,1,0,-773,1,39.2,usr_16164,Australia,
sess_160231,2024/06/25,paid_search,email,organic,Brand_KW_Exact ,/products/retinol-night-cream,desktop,12,1,0,832,0,,usr_30856,,New
sess_983054,04/10/2024,paid_search,google,CPC,NULL,/products/spf50-drops,MOBILE,14,1,0,302,0,,usr_60222,Australia,New
sess_943245,2024-07-20,PAID_SEARCH,pinterest,referral,BRAND_Awareness_Q2,/products/retinol-night-cream,mobile,6,1,0,390,0,,,GB,returning
sess_223177,2024/02/15,referral,tiktok,,Brand_KW_Exact ,/collections/serums,,5,1,0,170,0,,usr_22856,Australia,Returning
sess_960525,30/12/2024,paid_social,(direct),email,,/landing/new-in,Mobile,2,1,0,693,0,,,Ireland,NEW
sess_129349,07-10-2024,PAID_SEARCH,Google,referral,Brand_KW_Exact ,/collections/moisturisers,Mobile,12,1,0,293,0,,usr_45501,,New
sess_393975,2024/03/05,direct,bing,none,,/collections/spf,MOBILE,2,1,0,201,0,,,US,new
sess_717088,2024/03/01,EMAIL,tiktok,organic,,/collections/moisturisers,mobile,5,1,0,205,0,,usr_70017,,
sess_227907,10-Sep-2024,paid_search,META,email,Generic_Skincare_Broad,,,9,1,0,861,0,,usr_98960,UK,
sess_779587,12/12/2024,email,Google,none,,/collections/moisturisers,desktop,1,1,1,,0,,usr_92483,GB,NEW
sess_485338,15/06/2024,paid_search,bing,social,Awareness_Serum_Jan24,/collections/moisturisers,desktop,11,1,0,551,1,33.5,usr_74798,United Kingdom,Returning
sess_462663,2024/06/28,,email,CPC,NULL,NULL,Mobile,12,1,0,177,0,,usr_68024,United States,NEW
sess_101493,27/05/2024,paid_social,pinterest,CPC,DSA_AllProducts,,,6,1,0,893,0,,usr_25832,GB,Returning
sess_203463,08/01/2024,paid social,unknown,organic,DSA_AllProducts,NULL,Desktop,8,1,0,147,0,,usr_36254,US,Returning
sess_327216,12-19-2024,direct,bing,email,Generic_Skincare_Broad,/collections/eye-care,tablet,3,1,0,165,0,,usr_33991,Ireland,
sess_508537,2024/05/04,organic_search,unknown,referral,,/collections/eye-care,Desktop,14,1,0,670,0,,usr_11776,UK,returning
sess_793211,30-Jan-2024,paid_search,(direct),cpc,DPA_AllProducts_Q4,collections/serums,desktop,9,1,0,823,0,,,Ireland,
sess_803096,16/02/2024,organic_search,google,cpc,Competitor_KW_BMM,,,10,1,0,758,0,,,United States,
sess_750436,25-Jul-2024,PAID_SEARCH,email,email,Brand_KW_Exact ,,mob,8,1,0,564,1,115.4,usr_56191,United States,
sess_832203,2024/12/20,,,email,,/products/vitamin-c-serum,mob,5,1,0,227,0,,usr_59563,US,returning
,2024/09/02,PAID_SEARCH,(direct),none,UGC_Serum_Test,/products/retinol-night-cream,Desktop,1,1,1,,0,,usr_60548,Australia,New
sess_446686,17-Jan-2024,,pinterest,none,Generic_Skincare_Broad,/products/vitamin-c-serum,mob,1,1,1,,0,,,Ireland,
sess_485883,2024-06-28,referral,META,,,/products/spf50-drops,Desktop,2,1,0,185,0,,usr_53307,US,new
sess_923724,07/02/2024,direct,Google,referral,,collections/serums,tablet,13,1,0,332,0,,,AUS,Returning
sess_801505,2024-09-29,EMAIL,google,organic,,/collections/spf,mob,11,1,0,809,0,,usr_58567,GB,
sess_110654,22/01/2024,EMAIL,google,CPC,,/,mob,5,1,0,304,0,,usr_87975,Ireland,
sess_594249,01-02-2024,paid social,(direct),none,Prospecting_Glow_Mar24,,mob,9,1,0,460,0,,usr_34968,GB,
sess_999652,,email,,none,Shopping_Serums,/collections/serums,mob,4,1,0,337,0,,usr_46776,United Kingdom,
sess_794853,2024-09-06,paid_social,bing,email,Shopping_Serums,/products/glow-cream,mob,8,1,0,312,0,,usr_30903,GB,Returning
sess_345128,05/01/2024,organic_search,(direct),(none),,,,3,1,0,36,0,,,AUS,new
sess_430499,07/05/2024,email,META,(none),Awareness_Serum_Jan24,/,tablet,15,1,0,786,0,,usr_86221,United Kingdom,
sess_271344,12-04-2024,,Google,organic,DSA_AllProducts,/,Desktop,13,1,0,155,1,101.06,,Ireland,Returning
sess_562113,03-19-2024,EMAIL,,CPC,,/,tablet,13,1,0,713,0,,usr_69161,UK,New
sess_190127,25-Jan-2024,EMAIL,meta,cpc,DSA_AllProducts,/collections/serums,Mobile,2,1,0,563,0,,usr_91189,Ireland,new
sess_901445,26/02/2024,paid social,,referral,LookAlike_SPF_Apr24,/products/spf50-drops,Desktop,8,1,0,124,0,,usr_35212,United Kingdom,Returning
sess_403978,2024/05/30,EMAIL,google,cpc,Awareness_Serum_Jan24,/products/retinol-night-cream,mob,5,1,0,473,0,,usr_99374,US,Returning
sess_765490,02-Dec-2024,PAID_SEARCH,tiktok,CPC,Awareness_Serum_Jan24,,desktop,4,1,0,183,0,,usr_58350,GB,new
sess_438249,29-Jul-2024,email,tiktok,email,NULL,collections/serums,mobile,4,1,0,63,0,,usr_91723,,Returning
sess_212165,24/04/2024,paid_search,meta,email,retargeting_cart_feb24,/collections/spf,desktop,11,1,0,571,0,,usr_81229,AUS,new
sess_209032,2024-10-25,organic_search,tiktok,,DSA_AllProducts,/landing/new-in,mob,2,1,0,563,1,49.55,usr_62336,UK,
sess_410582,03/12/2024,organic_search,meta,email,Shopping_Serums,/products/vitamin-c-serum,,3,1,0,134,0,,,AUS,returning
sess_722918,2024/11/09,organic_search,pinterest,cpc,NULL,/collections/serums,mob,5,1,0,609,0,,usr_35348,United States,New
sess_148667,,referral,tiktok,email,Shopping_Moisturisers,/collections/serums,MOBILE,13,1,0,203,0,,usr_67166,United States,NEW
sess_316855,2024-09-13,paid social,meta,,,/products/spf50-drops,,10,1,0,414,0,,,UK,
sess_264470,12/04/2024,referral,Google,organic,,collections/serums,mobile,15,1,0,251,0,,usr_22448,Australia,
sess_710272,03-26-2024,email,,(none),LookAlike_SPF_Apr24,/landing/new-in,mob,1,1,1,,0,,usr_94312,US,returning
sess_808372,2024/01/09,Organic_Search,,organic,Generic_Skincare_Broad,/products/retinol-night-cream,tablet,12,1,0,861,0,,usr_67036,United Kingdom,
sess_243134,23-Oct-2024,Organic_Search,(direct),(none),Brand_KW_Exact,,,14,1,0,,0,,usr_56129,US,New
sess_302942,11-07-2024,email,,,Brand_KW_Exact,/products/retinol-night-cream,Desktop,,1,0,536,0,,usr_89289,,New
sess_279203,2024/03/01,,META,,NULL,collections/serums,Mobile,14,1,0,52,0,,usr_49992,,NEW
sess_596738,14/05/2024,PAID_SEARCH,google,,NULL,collections/serums,desktop,14,1,0,895,0,,usr_94547,Ireland,New
sess_904524,2024/10/16,organic_search,Google,cpc,RLSA_CartAbandoners,/products/spf50-drops,,4,1,0,865,0,,usr_58806,UK,new
sess_417735,2024/05/09,Organic_Search,bing,cpc,,/collections/spf,MOBILE,3,1,0,635,0,,usr_33364,GB,New
sess_325920,11-21-2024,paid social,bing,social,,NULL,Mobile,11,1,0,695,0,,usr_20726,US,new
sess_274298,2024-12-25,PAID_SEARCH,unknown,(none),Competitor_KW_BMM,/landing/new-in,Mobile,14,1,0,630,0,,usr_52104,GB,
sess_814361,2024/06/26,paid_search,google,cpc,,/products/glow-cream,Desktop,3,1,0,749,0,,usr_57988,Ireland,new
sess_654617,2024/05/31,PAID_SEARCH,(direct),,Conversion_NightCream_Q3,/landing/new-in,Mobile,2,1,0,873,0,,usr_18997,United States,NEW
sess_291071,08-06-2024,paid_social,Google,referral,Competitor_KW_BMM,/collections/eye-care,tablet,15,1,0,58,0,,usr_96624,Ireland,returning
sess_922344,19-Sep-2024,,(direct),none,NULL,/,tablet,1,1,1,,0,,usr_50683,Australia,NEW
sess_494338,,organic_search,META,CPC,,,mob,13,1,0,460,1,77.93,usr_47681,US,
sess_914197,21-Sep-2024,paid_social,bing,(none),,collections/serums,desktop,5,1,0,654,0,,usr_67816,AUS,NEW
sess_794759,19-Nov-2024,paid_search,bing,,DPA_AllProducts_Q4,collections/serums,Desktop,14,1,0,95,0,,usr_30955,Australia,New
sess_861391,2024-04-21,EMAIL,Google,organic,,,tablet,11,1,0,50,0,,usr_58549,,returning
sess_331746,10-Jul-2024,organic_search,unknown,email,Awareness_Serum_Jan24,/products/vitamin-c-serum,Mobile,2,1,0,663,0,,,AUS,
sess_466542,2024-03-03,paid social,google,cpc,UGC_Serum_Test,/landing/summer-sale,desktop,4,1,0,760,0,,usr_79590,Australia,Returning
sess_182696,2024/04/21,organic_search,unknown,CPC,,/products/spf50-drops,Desktop,12,1,0,377,0,,usr_60572,United States,NEW
sess_463559,2024/02/29,email,tiktok,email,Competitor_KW_BMM,/collections/eye-care,mobile,2,1,0,408,0,,usr_20775,US,
sess_180261,01-18-2024,paid social,unknown,none,Retargeting_Cart_Feb24,/products/vitamin-c-serum,mobile,-15,1,0,127,0,,usr_28705,United States,NEW
sess_376087,20/11/2024,organic_search,,none,DPA_AllProducts_Q4,NULL,mobile,5,1,0,712,0,,usr_46466,,new
sess_891044,28/06/2024,PAID_SEARCH,(direct),cpc,Competitor_KW_BMM,/landing/new-in,desktop,2,1,0,896,0,,usr_14602,United States,NEW
sess_631897,09/09/2024,Organic_Search,Google,referral,,/collections/serums,desktop,4,1,0,581,0,,usr_93481,United Kingdom,Returning
sess_465618,2024-05-15,,unknown,(none),DPA_AllProducts_Q4,,,13,1,0,190,1,104.43,usr_58658,United States,
sess_751568,04-Sep-2024,organic_search,META,none,Shopping_Moisturisers,/products/hyaluronic-acid,desktop,12,1,0,650,0,,usr_34316,US,
sess_324379,29-Mar-2024,email,google,none,Brand_KW_Exact ,,,7,1,0,122,1,37.63,,Ireland,NEW
sess_110461,2024/06/22,,Google,(none),,/collections/eye-care,tablet,8,1,0,507,0,,,,New
sess_619689,03-13-2024,Organic_Search,Google,email,Prospecting_Glow_Mar24,/collections/serums,Desktop,3,1,0,,0,,usr_39567,US,Returning
sess_251230,2024-02-17,paid_social,unknown,referral,Generic_Skincare_Broad,/landing/summer-sale,MOBILE,11,1,0,,0,,usr_94089,Ireland,Returning
sess_182735,11-29-2024,EMAIL,meta,email,Shopping_Moisturisers,/collections/spf,desktop,8,1,0,637,1,117.01,usr_89514,Australia,NEW
sess_638648,12-11-2024,organic_search,email,,Shopping_Moisturisers,/collections/serums,tablet,7,1,0,149,1,18.99,usr_79348,United States,
sess_974098,2024-04-11,paid social,email,,DPA_AllProducts_Q4,/products/hyaluronic-acid,mobile,13,1,0,353,0,,usr_74443,GB,new
sess_101562,16-Apr-2024,PAID_SEARCH,meta,cpc,Shopping_Moisturisers,/products/retinol-night-cream,desktop,-13,1,0,,1,73.95,usr_22103,GB,Returning
sess_311331,2024/08/21,organic_search,META,CPC,Prospecting_Glow_Mar24,NULL,MOBILE,12,1,0,871,0,,,,Returning
sess_224508,2024-02-19,,unknown,referral,Awareness_Serum_Jan24 ,collections/serums,mobile,12,1,0,875,0,,,United States,Returning
sess_531086,01-16-2024,Organic_Search,tiktok,organic,Awareness_Serum_Jan24 ,/collections/eye-care,tablet,8,1,0,349,0,,usr_76452,GB,NEW
sess_904318,2024/05/27,referral,meta,CPC,Generic_Skincare_Broad,,Mobile,1,1,1,,0,,usr_55146,,New
sess_199301,13/10/2024,,bing,referral,Brand_KW_Exact,/collections/serums,tablet,3,1,0,584,0,,,,Returning
sess_131063,15-Feb-2024,paid_search,,referral,,/landing/summer-sale,MOBILE,12,1,0,783,0,,usr_43888,United Kingdom,new
sess_251337,08-13-2024,,Google,social,UGC_Serum_Test,/products/hyaluronic-acid,mob,7,1,0,244,0,,usr_63717,GB,New
sess_232348,22-Aug-2024,referral,pinterest,email,Prospecting_Glow_Mar24,/products/retinol-night-cream,MOBILE,11,1,0,207,0,,usr_45332,US,New
sess_706266,2024/01/31,EMAIL,(direct),email,DPA_AllProducts_Q4,/products/glow-cream,MOBILE,11,1,0,232,0,,usr_24478,Ireland,returning
sess_733970,2024-07-01,paid_search,,social,Prospecting_Glow_Mar24,/landing/summer-sale,MOBILE,3,1,0,385,1,58.77,usr_75888,UK,new
sess_540166,2024-10-01,referral,meta,email,NULL,/collections/eye-care,desktop,1,1,1,,0,,usr_25527,United Kingdom,
sess_544474,2024-01-03,email,email,(none),Shopping_Moisturisers,,desktop,14,1,0,265,0,,usr_37506,AUS,Returning
sess_823369,2024-09-11,,tiktok,CPC,brand_kw_exact,/collections/serums,Desktop,12,1,0,121,0,,usr_93379,,new
sess_759225,02-Mar-2024,paid_social,unknown,(none),Awareness_Serum_Jan24,collections/serums,mobile,2,1,0,230,0,,usr_23865,,New
sess_592811,20-Mar-2024,paid_search,Google,,Competitor_KW_BMM,/products/vitamin-c-serum,mobile,-3,1,0,227,0,,usr_81963,Ireland,
sess_277960,29/11/2024,paid_social,meta,cpc,Brand_KW_Exact,collections/serums,mob,5,1,0,705,0,,usr_12611,AUS,new
sess_749848,19/12/2024,paid_search,meta,referral,Brand_KW_Exact,/landing/summer-sale,Mobile,2,1,0,271,0,,usr_95036,US,Returning
sess_322173,12-25-2024,paid social,,organic,brand_kw_exact,/products/vitamin-c-serum,mob,12,1,0,731,0,,usr_19341,Ireland,
sess_506988,23/12/2024,direct,,cpc,,/landing/summer-sale,tablet,5,1,0,433,0,,usr_65638,UK,Returning
sess_436542,26/02/2024,EMAIL,,organic,DPA_AllProducts_Q4,NULL,mobile,3,1,0,579,0,,usr_39764,United Kingdom,new
sess_874001,2024-07-08,PAID_SEARCH,META,CPC,DPA_AllProducts_Q4,/landing/summer-sale,Mobile,13,1,0,306,0,,usr_73789,United States,Returning
sess_410909,2024/02/07,paid_social,pinterest,none,Generic_Skincare_Broad,/landing/new-in,mobile,14,1,0,328,0,,usr_68368,Australia,Returning
sess_170881,12-27-2024,EMAIL,META,,,,mobile,4,1,0,366,0,,usr_61561,United States,
sess_488514,30-Apr-2024,email,meta,CPC,Generic_Skincare_Broad,/products/glow-cream,mob,5,1,0,26,0,,,AUS,returning
sess_455468,2024/06/25,direct,tiktok,none,Awareness_Serum_Jan24 ,/collections/moisturisers,tablet,5,1,0,182,0,,usr_23948,AUS,
sess_546616,11-06-2024,paid_search,META,,NULL,/products/vitamin-c-serum,mobile,2,1,0,523,0,,usr_13878,Australia,NEW
sess_114590,2024-02-18,paid_search,google,organic,BRAND_Awareness_Q2,collections/serums,mob,15,1,0,292,0,,usr_35989,Australia,Returning
sess_393247,11-Jul-2024,email,google,cpc,,/products/glow-cream,mob,10,1,0,249,0,,,United States,Returning
sess_834752,21/03/2024,referral,(direct),none,Competitor_KW_BMM,/landing/summer-sale,mob,13,1,0,525,0,,usr_94478,United States,new
sess_757039,27-Oct-2024,PAID_SEARCH,pinterest,cpc,,/,tablet,6,1,0,-43,0,,usr_58680,US,Returning
sess_393069,12/05/2024,email,tiktok,,NULL,collections/serums,mobile,9,1,0,606,0,,usr_54255,United Kingdom,returning
sess_952659,10/10/2024,direct,pinterest,none,,/products/retinol-night-cream,Mobile,13,1,0,593,0,,,United Kingdom,new
sess_511903,2024-06-09,PAID_SEARCH,,email,Awareness_Serum_Jan24,/products/retinol-night-cream,Desktop,15,1,0,646,1,32.55,usr_22817,GB,New
sess_204726,03/09/2024,,unknown,referral,Awareness_Serum_Jan24 ,,desktop,6,1,0,257,0,,usr_84852,,new
sess_383621,02-01-2024,paid_search,tiktok,organic,Generic_Skincare_Broad,/landing/new-in,,4,1,0,190,0,,usr_71097,GB,
sess_237669,2024/03/19,paid_search,google,,Retargeting_Cart_Feb24,/collections/eye-care,Mobile,2,1,0,533,0,,usr_87189,,New
sess_747507,2024/01/30,referral,bing,,NULL,collections/serums,MOBILE,3,1,0,368,0,,,,returning
sess_712893,2024/03/27,Organic_Search,tiktok,,LookAlike_SPF_Apr24,/collections/spf,MOBILE,6,1,0,332,0,,usr_32557,United States,new
sess_777504,2024/01/07,paid_social,google,none,,/products/hyaluronic-acid,mobile,2,1,0,891,0,,usr_16896,Ireland,Returning
sess_976561,2024-05-25,EMAIL,bing,,Awareness_Serum_Jan24 ,NULL,desktop,11,1,0,,0,,usr_16131,United Kingdom,Returning
sess_791091,20-Jan-2024,Organic_Search,pinterest,,,/products/retinol-night-cream,,6,1,0,429,0,,usr_65785,United States,Returning
sess_307856,07-29-2024,paid_social,meta,referral,UGC_Serum_Test,/,tablet,2,1,0,32,0,,usr_57449,Australia,New
sess_826187,2024-04-16,PAID_SEARCH,bing,,Prospecting_Glow_Mar24,/landing/summer-sale,Mobile,13,1,0,277,0,,usr_32111,United States,new
sess_181547,2024/09/11,direct,google,referral,NULL,/products/spf50-drops,tablet,3,1,0,244,0,,usr_71290,,
sess_784549,01-07-2024,PAID_SEARCH,(direct),none,Conversion_NightCream_Q3,/products/retinol-night-cream,mobile,1,1,1,,0,,usr_44321,United Kingdom,
sess_872841,18-Feb-2024,Organic_Search,Google,CPC,DPA_AllProducts_Q4,NULL,MOBILE,5,1,0,247,0,,usr_18800,US,New
sess_956137,2024/09/21,,META,cpc,Brand_KW_Exact ,/landing/new-in,Desktop,12,1,0,643,0,,,United Kingdom,Returning
sess_545441,,Organic_Search,meta,email,retargeting_cart_feb24,,Desktop,9,1,0,271,0,,usr_69260,,Returning
sess_445495,12/12/2024,paid social,META,,,/collections/eye-care,mobile,10,1,0,847,0,,usr_28218,AUS,
sess_543115,24/12/2024,organic_search,pinterest,cpc,Shopping_Moisturisers,collections/serums,desktop,13,1,0,99,0,,usr_30937,,
sess_906841,04-14-2024,EMAIL,pinterest,,,/landing/new-in,Mobile,13,1,0,843,0,,usr_52838,United Kingdom,new
sess_740151,08-02-2024,direct,META,referral,RLSA_CartAbandoners,/products/glow-cream,Mobile,8,1,0,47,1,52.68,usr_19875,,returning
sess_105851,2024/07/16,EMAIL,google,referral,Shopping_Moisturisers,/collections/eye-care,desktop,11,1,0,405,0,,,United Kingdom,Returning
sess_412836,2024-01-22,PAID_SEARCH,tiktok,none,Brand_KW_Exact ,/products/glow-cream,mob,8,1,0,69,0,,,,new
,2024-11-24,EMAIL,pinterest,email,Brand_KW_Exact,/collections/serums,tablet,11,1,0,498,0,,usr_17447,GB,returning
sess_377413,2024/05/23,,Google,organic,NULL,collections/serums,tablet,5,1,0,243,0,,usr_63454,UK,Returning
sess_580802,2024-07-05,email,unknown,cpc,,/products/spf50-drops,Desktop,4,1,0,29,0,,usr_65694,UK,returning
sess_916719,2024/05/22,paid social,bing,(none),Conversion_NightCream_Q3,/products/glow-cream,MOBILE,11,1,0,36,0,,usr_40254,Australia,returning
sess_755285,27/09/2024,paid_social,(direct),,retargeting_cart_feb24,/products/retinol-night-cream,mobile,7,1,0,310,0,,usr_84605,GB,new
sess_718668,03/11/2024,referral,Google,none,Generic_Skincare_Broad,/landing/summer-sale,mob,11,1,0,860,0,,usr_42382,GB,new
sess_952595,06/05/2024,,google,referral,Brand_KW_Exact ,/,MOBILE,2,1,0,355,0,,usr_18826,US,
sess_135395,2024/05/25,PAID_SEARCH,,none,Generic_Skincare_Broad,/products/hyaluronic-acid,tablet,,1,0,597,1,70.69,,GB,
sess_608013,06/08/2024,EMAIL,META,cpc,NULL,/products/hyaluronic-acid,desktop,7,1,0,643,0,,usr_10364,Australia,NEW
sess_449391,2024-09-02,direct,(direct),organic,,/products/vitamin-c-serum,,3,1,0,795,0,,,AUS,
sess_620438,28/06/2024,organic_search,bing,organic,RLSA_CartAbandoners,/collections/moisturisers,Mobile,1,1,1,,0,,usr_50699,AUS,
sess_384094,2024-09-09,organic_search,Google,organic,brand_kw_exact,/landing/summer-sale,mob,7,1,0,46,0,,usr_31818,Ireland,new
