report_date,account_id,account_name,campaign_name,campaign_objective,adset_name,ad_name,placement,impressions,reach,clicks,spend_gbp,ctr_pct,cpc_gbp,conversions,conversion_value_gbp,roas,frequency,currency 
2024-06-17,act_8204591,Luminae Beauty Ltd,Retargeting_Cart_Feb24,CONVERSIONS,AdSet_35-44F,Ad_Static_SPF,feed,21669,17555,105,57.72,0.48,0.55,3,54.79,0.95,1.23,
29-Sep-2024,act_2994979,Luminae Beauty Ltd,UGC_Serum_Test,TRAFFIC,AdSet_retarget_visitors,Ad_Carousel_Serum,Feed,22671,17254,530,367.55,2.34,0.69,30,1941.23,5.28,1.31,GBP
08-14-2024,act_1134634,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_18-24F,Ad_Static_SPF,Feed,47110,46966,1612,228.94,3.42,0.14,31,2055.7,8.98,1.0,
19/06/2024,act_2154107,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Static_SPF,,24667,16908,216,219.86,0.88,1.02,23,1415.86,6.44,1.46,GBP
01-Aug-2024,act_8691552,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_25-34F,Ad_UGC_1,feed,12968,10056,124,246.04,0.96,1.98,12,652.81,2.65,1.29,
02/03/2024,act_2002620,Luminae Beauty Ltd,BRAND_Awareness_Q2,TRAFFIC,AdSet_35-44F,Ad_Static_SPF,Reels,43914,32363,1078,378.96,2.45,0.35,,2230.14,5.88,1.36,GBP 
2024-11-06,act_5297316,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_18-24F,Ad_Static_SPF,feed,16538,11168,319,133.82%,1.93,0.42,32,676.65,5.06,1.48,GBP
09-04-2024,act_8083107,Luminae Beauty Ltd,DPA_AllProducts_Q4,Traffic,AdSet_retarget_visitors,Ad_UGC_1,Feed,10099,7416,157,271.2,1.55,1.73,12,835.89$,,1.36 ,GBP
2024/11/13,act_4836295,Luminae Beauty Ltd,UGC_Serum_Test,,AdSet_25-34F,Ad_Carousel_Serum,feed,42876,40490,334,364.18,0.78,,0,0.0,,1.06,
19-Apr-2024,act_6730234,Luminae Beauty Ltd,BRAND_Awareness_Q2,Traffic,AdSet_35-44F,Ad_Video_Glow,Audience Network,27086,25831,152,400.03,0.56,2.63,7,201.41,0.5,1.05,
07-Jun-2024,act_7125448,Luminae Beauty Ltd,,BRAND_AWARENESS,AdSet_18-24F,Ad_Static_SPF,Stories,-45908,,1213,328.2,2.64,0.27,10,414.57,1.26,1.21,GBP 
17/12/2024,act_5493322,Luminae Beauty Ltd,Retargeting_Cart_Feb24,TRAFFIC,AdSet_35-44F,Ad_UGC_2,Feed,47651,45955,2095,40.24,4.4,0.02,51,3732.06,,1.04,GBP
22/06/2024,act_5991359,Luminae Beauty Ltd,DPA_AllProducts_Q4,conversions,AdSet_25-34F,Ad_Static_SPF,Feed,24257,16271,799,344.83,,0.43,23,1870.61,5.42,1.49,GBP
16-Jan-2024,act_6659230,Luminae Beauty Ltd,retargeting_cart_feb24,,AdSet_25-34F,,feed,3049,2626,78,336.66,2.56,4.32,5,,0.91,1.16,GBP
2024-03-11,act_4079101,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_25-34F,Ad_UGC_2,feed,28821,28123,556,303.84,1.93,0.55,1,84.49,0.28,1.02,GBP
03/07/2024,act_9530441,Luminae Beauty Ltd,Conversion_NightCream_Q3,,AdSet_18-24F,Ad_UGC_2,stories,32011,21233,1429,30.23,4.46,0.02,57,1103.79,36.51$,1.51,GBP 
24-Sep-2024,act_1488411,Luminae Beauty Ltd,LookAlike_SPF_Apr24,BRAND_AWARENESS,AdSet_35-44F,Ad_Video_Glow,stories,42338,37022,1950,130.09,4.61,0.07,7,235.81,1.81,,gbp
26/11/2024,act_1559306,Luminae Beauty Ltd,Conversion_NightCream_Q3,,AdSet_retarget_visitors,Ad_UGC_1,Stories,5091,3757,152,486.15,2.99,3.2,2,137.22,0.28,1.36,GBP
,act_2312201,Luminae Beauty Ltd,BRAND_Awareness_Q2,Traffic,AdSet_25-34F,Ad_Carousel_Serum,Stories,14622,13317,94,158.23,0.64,1.68,7,628.55,3.97,1.1,GBP
2024-06-28,act_4959010,Luminae Beauty Ltd,retargeting_cart_feb24,CONVERSIONS,AdSet_retarget_visitors,Ad_Static_SPF,feed,10343,8701,110,138.26,1.06,1.26,1,50.96,0.37,1.19,
2024/08/10,act_3890138,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_lookalike_purchasers,,,,36179,889,63.71,1.98,0.07,15,1029.18,16.15,1.24,gbp
21-May-2024,act_4330275,Luminae Beauty Ltd,,Traffic,AdSet_25-34F,Ad_Video_Glow,Stories,24116,22533,31,443.39,0.13 ,14.3,1,27.19,0.06,1.07,gbp
15/09/2024,act_9883375,Luminae Beauty Ltd,DPA_AllProducts_Q4,,AdSet_18-24F,Ad_Static_SPF,stories,30435,23106,,32.04,2.38,0.04,45,1563.8,48.81,1.32,GBP 
26-Jun-2024,act_3086299,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Static_SPF,Audience Network,11525,11214,222,413.96,1.93,1.86,23,1019.43%,2.46,1.03,GBP
05-13-2024,act_8842350,Luminae Beauty Ltd,UGC_Serum_Test,CONVERSIONS,AdSet_18-24F,Ad_Static_SPF,REELS,4715,4368,132,468.9,2.8,3.55,12,783.6,1.67,1.08,gbp
2024-09-03,act_9204436,Luminae Beauty Ltd,BRAND_Awareness_Q2,conversions,AdSet_lookalike_purchasers,Ad_Video_Glow,,5141,3970,180,180.01,3.5,1.0,6,170.98,0.95,1.29,GBP 
08-28-2024,act_8795067,Luminae Beauty Ltd,DPA_AllProducts_Q4,,AdSet_lookalike_purchasers,Ad_UGC_1,Audience Network,47745,33339,1088,60.82,2.28,0.06,3,222.23,3.65,1.43,GBP 
2024/03/31,act_3056151,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,AdSet_25-34F,Ad_UGC_2,Audience Network,12918,12503,216,261.27,1.67,1.21,23,642.9,2.46,1.03,GBP
30/03/2024,act_8728746,Luminae Beauty Ltd,Awareness_Serum_Jan24,Traffic,AdSet_25-34F,Ad_Static_SPF,REELS,40613,25906,1209,450.37,2.98,0.37,28,,4.85,1.57,
05-01-2024,act_2213079,Luminae Beauty Ltd,NULL,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_UGC_2,feed,14100,13271,364,299.02%,2.58,0.82,34,1404.14,,1.06,
25/11/2024,act_4155803,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,TRAFFIC,AdSet_retarget_visitors,Ad_Carousel_Serum,Feed,18710,16657,304,312.21,1.62,1.03,11,313.74,1.0,1.12,GBP
06/11/2024,act_1535750,Luminae Beauty Ltd,Retargeting_Cart_Feb24,,AdSet_18-24F,Ad_Static_SPF,Stories,5651,4894,242,444.22,4.28,1.84,21,818.81,1.84,1.15,
2024/08/02,act_1083361,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_UGC_1,Reels,8428,5437,298,40.8,3.54,0.14,11,980.4,24.03,1.55,gbp
2024-08-15,act_2021342,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_Carousel_Serum,Reels,10224,7903,204,161.44,2.0,0.79,21,1174.09,7.27,1.29,gbp
,act_6675645,,Awareness_Serum_Jan24,conversions,AdSet_25-34F,Ad_Static_SPF,feed,29268,19936,257,91.29,0.88,0.36,,2117.35,23.19,1.47,GBP 
27/01/2024,act_2472741,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,REELS,37956,34286,1447,286.96,3.81,0.2,41,3085.93,10.75,,gbp
13/11/2024,act_7189684,Luminae Beauty Ltd,,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_Video_Glow,Feed,13406,8476,-19,343.52,0.14,18.08,2,,0.39,,gbp
08-22-2024,act_3270404,Luminae Beauty Ltd,Prospecting_Glow_Mar24,Traffic,AdSet_25-34F,Ad_Carousel_Serum,REELS,22170,14923,102,440.36,0.46,4.32,0,0.0,,1.49,GBP
2024-09-22,act_2248526,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,,Ad_UGC_1,Reels,18214,17471,536,229.1,2.94,0.43,48,2590.01,11.31,1.04,GBP
04-Oct-2024,act_4427462,Luminae Beauty Ltd,DPA_AllProducts_Q4,,AdSet_35-44F,Ad_UGC_2,REELS,12354,11422,499,118.71,4.04,0.24,29,1765.09,14.87,1.08,GBP
09-13-2024,act_8188602,Luminae Beauty Ltd,NULL,conversions,AdSet_lookalike_purchasers,Ad_Video_Glow,Reels,47340,32100,1723,97.29,3.64$,0.06,24,1920.66,19.74,1.47,GBP
2024-08-16,act_4372700,Luminae Beauty Ltd,Retargeting_Cart_Feb24,Traffic,AdSet_retarget_visitors,Ad_Carousel_Serum,feed,15429,12049,595,398.14,3.86,0.67,,1429.27,3.59,1.28,gbp
10-20-2024,act_4768117,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_retarget_visitors,Ad_Static_SPF,stories,38183,24459,695,352.17,1.82,0.51,70,4594.87,13.05,1.56,GBP 
29-Mar-2024,act_1151965,Luminae Beauty Ltd,UGC_Serum_Test,,AdSet_retarget_visitors,Ad_Video_Glow,Reels,4453,4298,175,214.67,3.93,1.23,2,58.13,0.27,1.04,GBP
2024-08-31,act_8260405,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_1,,32664,21769,1053,489.38,3.22,0.46,46,1217.55,2.49,1.5,GBP 
2024/05/03,act_6144589,Luminae Beauty Ltd,retargeting_cart_feb24,BRAND_AWARENESS,AdSet_18-24F,Ad_UGC_1,stories,27130,25457,850,401.7,3.13,0.47,86,7473.6,,1.07,GBP 
29-Jul-2024,act_1206699,Luminae Beauty Ltd,Conversion_NightCream_Q3,,AdSet_retarget_visitors,Ad_UGC_2,feed,20146,13938,998,143.9,4.95,0.14,61,2440.65,16.96,1.45,
27-Aug-2024,act_7411641,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_25-34F,Ad_Carousel_Serum,Feed,,20431,1156,470.22,3.55,0.41$,52,3597.53,7.65,1.6,GBP 
27/10/2024,act_1980279,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_25-34F,Ad_Static_SPF,stories,27842,,1358,409.29,4.88,0.3,137,3075.56$,7.51,1.27,GBP 
2024/11/24,act_3180691,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_18-24F,Ad_Video_Glow,Reels,3362,2780,100,,2.97,0.48,8,306.57,6.37,1.21,
29-Feb-2024,act_9898160,Luminae Beauty Ltd,NULL,Traffic,AdSet_lookalike_purchasers,Ad_Static_SPF,Feed,42728,31802,193,90.99,0.45,0.47,22,995.94,10.95,1.34,GBP
07-17-2024,,Luminae Beauty Ltd,DPA_AllProducts_Q4,BRAND_AWARENESS,AdSet_25-34F,Ad_UGC_1,feed,44485,34736,33,327.94,0.07,9.94,,143.85,0.44,1.28,GBP
12-31-2024,act_2466272,Luminae Beauty Ltd,Retargeting_Cart_Feb24,,AdSet_25-34F,Ad_Static_SPF,stories,,31320,637,435.27,1.43,0.68,34,1857.41,4.27,1.42,GBP 
2024/03/18,act_8267193,Luminae Beauty Ltd,BRAND_Awareness_Q2,BRAND_AWARENESS,AdSet_18-24F,Ad_Static_SPF,Reels,18589,15388,23,55.89,0.12,2.43,2,84.9,1.52,1.21,GBP 
2024-01-27,act_2181726,Luminae Beauty Ltd,,CONVERSIONS,AdSet_lookalike_purchasers,Ad_Video_Glow,Reels,1404,1241,58,341.25,4.13,5.88,-3,183.05,0.54,,GBP 
2024/03/29,act_9062585,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_lookalike_purchasers,Ad_Video_Glow,feed,6679,5353,17,427.18,0.25,25.13,,,0.05,1.25,GBP 
2024-07-24,act_3594111,Luminae Beauty Ltd,Awareness_Serum_Jan24,CONVERSIONS,AdSet_25-34F,Ad_UGC_2,Feed,14493,11303,-294,132.9,2.03,0.45,6,472.95,3.56,1.28,GBP
04/08/2024,act_8679636,Luminae Beauty Ltd,,TRAFFIC,AdSet_18-24F,Ad_Carousel_Serum,,39828,,1821,217.91,4.57,0.12,10,562.81,2.58,1.03,
03-25-2024,act_8265694,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_lookalike_purchasers,Ad_UGC_1,Feed,32038,23387,-473,478.42,1.48,1.01,30,632.86,1.32,1.37,
16/01/2024,act_4125955,Luminae Beauty Ltd,LookAlike_SPF_Apr24,,AdSet_lookalike_purchasers,Ad_UGC_2,Stories,9536,9464,294,250.1,3.08,0.85,35,2565.18,10.26,1.01,GBP
,act_5098421,Luminae Beauty Ltd,Prospecting_Glow_Mar24,CONVERSIONS,AdSet_25-34F,Ad_Static_SPF,feed,27846,24727,247,326.34,0.89,1.32,5,185.9%,0.57,1.13,GBP
05-22-2024,act_5377688,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_25-34F,Ad_Video_Glow,Audience Network,9639,8411,254,161.46,2.64,0.64,23,1787.65,11.07,1.15,GBP 
,act_1836322,Luminae Beauty Ltd,NULL,CONVERSIONS,AdSet_25-34F,Ad_Video_Glow,,7576,6139,53,274.49,0.7,5.18,1,87.37,0.32,1.23,GBP
03-18-2024,act_7476726,Luminae Beauty Ltd,Retargeting_Cart_Feb24,Traffic,AdSet_retarget_visitors,Ad_UGC_1,Stories,37293,22446,479,429.92,1.28,0.9,0,0.0,,1.66,
04-12-2024,act_5316941,Luminae Beauty Ltd,retargeting_cart_feb24,TRAFFIC,,Ad_Static_SPF,stories,43496,41542,1573,172.43,3.62,0.11,162,7278.09,42.21,1.05,GBP
23-May-2024,act_4695660,Luminae Beauty Ltd,UGC_Serum_Test,,AdSet_18-24F,Ad_UGC_2,feed,19515,18612,125,193.62,0.64,1.55,12,231.7,1.2,1.05,GBP 
28-Jun-2024,act_5864963,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_25-34F,Ad_Static_SPF,Reels,12800,7737,283,397.42,2.21,1.4,7,153.84,0.39,1.65,GBP
09-13-2024,act_6356748,Luminae Beauty Ltd,retargeting_cart_feb24,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_1,,45358,-44109,1368,260.98,3.02,0.19,12,1078.76,4.13,1.03,GBP 
06-Mar-2024,act_1388704,Luminae Beauty Ltd,Conversion_NightCream_Q3,conversions,AdSet_lookalike_purchasers,Ad_Static_SPF,feed,24609,21645,482,326.62,1.96,,1,83.57,0.26,1.14,GBP
2024-01-27,act_6381533,Luminae Beauty Ltd,Awareness_Serum_Jan24,conversions,AdSet_35-44F,Ad_Static_SPF,,5730,5036,265,355.35%,4.62,1.34,25,1999.26,5.63,1.14,gbp
2024/03/07,act_2015630,Luminae Beauty Ltd,BRAND_Awareness_Q2,conversions,AdSet_retarget_visitors,Ad_UGC_1,,16641,10375,280,476.29,1.68,1.7,11,850.85,1.79,1.6,GBP
2024-09-25,act_3141739,Luminae Beauty Ltd,Conversion_NightCream_Q3,Traffic,AdSet_lookalike_purchasers,Ad_Static_SPF,,26488,,817,422.07,3.08,0.52,57,3495.27,8.28,1.3,GBP
03-Mar-2024,act_9626105,Luminae Beauty Ltd,Prospecting_Glow_Mar24,,AdSet_35-44F,Ad_Video_Glow,Audience Network,6898,4963,21,354.3,0.3,16.87,1,43.04,0.12,1.39,gbp
2024-05-07,act_9243544,Luminae Beauty Ltd,,CONVERSIONS,AdSet_retarget_visitors,Ad_Carousel_Serum,feed,13415,13376,323,487.78,2.41,1.51,4,271.51,,1.0,
2024-08-28,act_5675850,Luminae Beauty Ltd,,TRAFFIC,AdSet_18-24F,Ad_Carousel_Serum,Audience Network,14489,9740,91,168.34,0.63,1.85,8,193.66,1.15,1.49,GBP
14-May-2024,act_5978551,Luminae Beauty Ltd,Retargeting_Cart_Feb24,Traffic,AdSet_retarget_visitors,Ad_Video_Glow,,35061,24883,1528,109.26,4.36,0.07,13,1024.04,9.37,1.41,GBP
2024-08-14,act_9929604,Luminae Beauty Ltd,Retargeting_Cart_Feb24,TRAFFIC,AdSet_25-34F,Ad_UGC_1,Reels,13004,11219,217,412.23,1.67,1.9,2,148.57,0.36,1.16,GBP 
02/11/2024,act_5700119,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_25-34F,Ad_Video_Glow,Stories,11499,8750,512,438.0,4.45,0.86,28,2076.06,4.74,1.31,GBP
2024/08/07,act_5202820,Luminae Beauty Ltd,LookAlike_SPF_Apr24,,AdSet_35-44F,Ad_Static_SPF,Reels,28096,27228,1001,55.8,3.56,,26,1765.79,31.64,1.03,gbp
06-27-2024,act_7310219,Luminae Beauty Ltd,NULL,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_UGC_2,Stories,39638,31474,133,295.75,0.34,2.22,4,103.01,0.35,1.26,
2024/07/15,act_5903799,Luminae Beauty Ltd,retargeting_cart_feb24,CONVERSIONS,AdSet_lookalike_purchasers,Ad_UGC_2,Audience Network,16255,13868,680,393.82,4.18,0.58,77,,6.85,,gbp
25-Jan-2024,act_7584988,Luminae Beauty Ltd,Awareness_Serum_Jan24,CONVERSIONS,AdSet_retarget_visitors,Ad_Video_Glow,Reels,12626,12227,94,18.76,0.74,0.2,6,390.08,20.79,1.03,
08-03-2024,act_9714542,Luminae Beauty Ltd,,,AdSet_35-44F,Ad_UGC_2,Reels,31809,22371,1273,196.74,4.0,0.15,13,,1.95,1.42,GBP 
02-20-2024,act_1020479,Luminae Beauty Ltd,UGC_Serum_Test,conversions,AdSet_lookalike_purchasers,Ad_UGC_1,feed,23469,14610,283,226.87,1.21,0.8,6,391.26,1.72,1.61,gbp
2024-01-01,act_2931426,Luminae Beauty Ltd,Conversion_NightCream_Q3,Traffic,AdSet_18-24F,Ad_UGC_2,Reels,28653,20875,1371,190.46,4.78,0.14,98,8323.71,43.7,1.37,GBP
10-04-2024,act_3773321,Luminae Beauty Ltd,Prospecting_Glow_Mar24,BRAND_AWARENESS,AdSet_25-34F,Ad_Video_Glow,Stories,43436,26347,710,240.39,1.63,0.34,-20,727.4,3.03,1.65,gbp
2024-09-15,act_2274487,Luminae Beauty Ltd,LookAlike_SPF_Apr24,TRAFFIC,AdSet_25-34F,Ad_UGC_1,Reels,25013,16808,718,215.97,2.87,0.3,21,,3.27,1.49,gbp
2024/04/29,act_4982081,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,CONVERSIONS,AdSet_35-44F,Ad_Static_SPF,stories,14921,13013,75,242.64,0.5,3.24,3,147.33,0.61,1.15,GBP
02-06-2024,act_7966661,Luminae Beauty Ltd,retargeting_cart_feb24,TRAFFIC,,Ad_Static_SPF,stories,31110,27445,1179,468.13,3.79,0.4,1,85.51,0.18,1.13,gbp
22-Nov-2024,act_5562557,Luminae Beauty Ltd,UGC_Serum_Test,Traffic,AdSet_lookalike_purchasers,Ad_Static_SPF,Audience Network,43001,35761,1669,67.51,3.88,0.04,191,15376.01,227.76,1.2,GBP
2024/06/07,act_4441505,Luminae Beauty Ltd,NULL,Traffic,AdSet_retarget_visitors,Ad_Video_Glow,Audience Network,31303,20945,1375,297.34,4.39,0.22,36,1074.0,,1.49,
2024/10/01,act_1130646,Luminae Beauty Ltd,LookAlike_SPF_Apr24,Traffic,AdSet_35-44F,Ad_Static_SPF,Stories,5442,5201,205,75.7,3.77,0.37,13,,8.14,1.05,
08/02/2024,act_1925625,Luminae Beauty Ltd,UGC_Serum_Test,BRAND_AWARENESS,AdSet_lookalike_purchasers,Ad_UGC_1,Stories,33153,29723,40,469.29,0.12,11.73,3,220.23,0.47,1.12,gbp
09-Mar-2024,act_6725629,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_lookalike_purchasers,Ad_Video_Glow,feed,44708,31644,963,498.28,2.15,0.52,25,1431.81,2.87,1.41,
15/07/2024,act_6363727,Luminae Beauty Ltd,Prospecting_Glow_Mar24,conversions,AdSet_retarget_visitors,Ad_Video_Glow,stories,41623,40229,672,244.25,1.61,0.36,16,,2.42,1.03,GBP
2024/03/24,act_4223656,Luminae Beauty Ltd,UGC_Serum_Test,conversions,AdSet_retarget_visitors,Ad_Video_Glow,Reels,38655,30624,670,372.44,1.73,0.56,2,70.98,0.19,,GBP
02-26-2024,act_5426273,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_35-44F,Ad_Carousel_Serum,Reels,35780,32739,290,70.98,0.81,0.24,0,0.0,,1.09,GBP
17/04/2024,act_6656804,Luminae Beauty Ltd,BRAND_Awareness_Q2,CONVERSIONS,AdSet_35-44F,Ad_Carousel_Serum,,41318,31220,340,60.64,0.82,0.18,40,2473.41,40.79,1.32,
2024-04-14,act_1051165,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_35-44F,Ad_Static_SPF,,22270,20508,719,133.47,3.23,0.19,74,5091.87,38.15,1.09,GBP
23/01/2024,act_8012039,Luminae Beauty Ltd,UGC_Serum_Test,,AdSet_lookalike_purchasers,Ad_UGC_2,stories,47108,42236,2108,147.65,4.47,0.07,,6433.54,43.57,1.12,GBP
08/01/2024,act_3765581,Luminae Beauty Ltd,DPA_AllProducts_Q4,BRAND_AWARENESS,,Ad_Carousel_Serum,Feed,24352,21745,988,297.7,4.06,0.3,26,914.06,3.07,1.12,GBP
2024-07-30,act_3156223,Luminae Beauty Ltd,Conversion_NightCream_Q3,Traffic,AdSet_35-44F,Ad_Carousel_Serum,feed,16362,10883,781,357.12,4.77,0.46,-46,2627.09,7.36,1.5,GBP 
02/03/2024,act_3549655,Luminae Beauty Ltd,Prospecting_Glow_Mar24,CONVERSIONS,AdSet_35-44F,Ad_Video_Glow,REELS,,14868,16,323.53,0.1,20.22,0,0.0,,,
03/05/2024,act_3782950,Luminae Beauty Ltd,,TRAFFIC,AdSet_lookalike_purchasers,Ad_Video_Glow,,43545,26995,1900,475.49,4.36,0.25,85,4405.87,9.27,1.61,gbp
2024-09-08,act_2647307,Luminae Beauty Ltd,Awareness_Serum_Jan24,,AdSet_25-34F,Ad_Carousel_Serum,Reels,7818,6619,101,242.89,1.29,2.4,7,623.47,,1.18,GBP 
15/12/2024,act_2938060,Luminae Beauty Ltd,,TRAFFIC,AdSet_retarget_visitors,Ad_Video_Glow,Reels,6345,5920,51,204.38,0.8,4.01,5,276.85,1.35,,GBP 
06/06/2024,act_7330167,Luminae Beauty Ltd,Conversion_NightCream_Q3,TRAFFIC,AdSet_25-34F,Ad_UGC_2,Audience Network,20545,18098,126,223.99,0.61,1.78,9,357.72,1.6,1.14,GBP
17/11/2024,act_1066550,Luminae Beauty Ltd,NULL,,AdSet_18-24F,Ad_Video_Glow,Audience Network,30736,20856,823,321.52,2.68,0.39,-25,1631.51,5.07,1.47,GBP
08-05-2024,act_1116391,Luminae Beauty Ltd,UGC_Serum_Test,CONVERSIONS,AdSet_retarget_visitors,Ad_UGC_1,,32208,31576,177,162.55,0.55,0.92,8,561.62,,1.02,gbp
18-Jan-2024,act_4279640,,,,AdSet_35-44F,Ad_Carousel_Serum,,22915,15552,456,97.5,1.99,0.21 ,,1524.54,15.64,1.47,GBP 
08/12/2024,act_3637136,Luminae Beauty Ltd,retargeting_cart_feb24,TRAFFIC,AdSet_35-44F,Ad_UGC_1,Stories,32154,24352,738,210.67,2.3,0.29,84,3377.66,16.03,1.32,gbp
03-31-2024,act_4125715,Luminae Beauty Ltd,DPA_AllProducts_Q4,TRAFFIC,AdSet_lookalike_purchasers,Ad_UGC_1,Audience Network,2751,1850,27,,0.98,8.94,0,0.0,,1.49,GBP
19/01/2024,act_3212613,Luminae Beauty Ltd,Conversion_NightCream_Q3,CONVERSIONS,AdSet_25-34F,Ad_UGC_1,,1624,,23,443.99,1.42,19.3,1,32.58,0.07,1.3,GBP
20/11/2024,act_2131035,Luminae Beauty Ltd,Awareness_Serum_Jan24,BRAND_AWARENESS,AdSet_35-44F,Ad_Static_SPF,Audience Network,22006,19683,514,,2.34,0.68,21,771.15,2.22,1.12,GBP
10-04-2024,act_2315443,Luminae Beauty Ltd,Prospecting_Glow_Mar24,TRAFFIC,AdSet_18-24F,Ad_UGC_2,feed,46885,36733,2206,9.83,4.71,0.0,79,6634.53$,674.93,1.28,GBP
2024/10/03,act_8866409,Luminae Beauty Ltd,retargeting_cart_feb24,conversions,AdSet_25-34F,Ad_UGC_1,feed,4241,3171,109,121.07,2.57,1.11,2,138.42,1.14,1.34,GBP
2024/01/20,act_6287751,Luminae Beauty Ltd,Prospecting_Glow_Mar24,conversions,AdSet_25-34F,Ad_Video_Glow,stories,32121,26778,1498,333.3,4.66,0.22,17,943.31,2.83,1.2,GBP
10-Dec-2024,act_3314847,Luminae Beauty Ltd,Awareness_Serum_Jan24 ,BRAND_AWARENESS,AdSet_retarget_visitors,Ad_Video_Glow,,34063,26368,1323,325.94,3.88,0.25,36,688.47,2.11,1.29,GBP
05-Jan-2024,act_3536078,Luminae Beauty Ltd,BRAND_Awareness_Q2,conversions,AdSet_lookalike_purchasers,Ad_Carousel_Serum,,17198,13161,551,167.29,3.2,0.3,25,1398.47,8.36,1.31,
11-26-2024,act_9180777,,retargeting_cart_feb24,CONVERSIONS,AdSet_25-34F,Ad_Video_Glow,stories,16599,16577,788,12.39,4.75,0.02,6,,12.6,1.0,gbp
03-22-2024,act_6140024,Luminae Beauty Ltd,UGC_Serum_Test,TRAFFIC,AdSet_retarget_visitors,,stories,44563,27965,11,296.41,0.02,26.95,0,0.0,,1.59,GBP 
2024/04/13,act_9350862,Luminae Beauty Ltd,Awareness_Serum_Jan24,TRAFFIC,AdSet_25-34F,Ad_Carousel_Serum,REELS,36224,32868,1622,351.51,4.48,0.22,-109,8409.42,23.92,1.1,
2024-09-08,act_3489610,Luminae Beauty Ltd,LookAlike_SPF_Apr24,Traffic,AdSet_lookalike_purchasers,Ad_Video_Glow,Stories,49984,39761,1808,161.53,3.62,0.09,46,1680.6,10.4,1.26,GBP 
19-Dec-2024,act_6444441,Luminae Beauty Ltd,DPA_AllProducts_Q4,CONVERSIONS,AdSet_retarget_visitors,Ad_UGC_1,,17113,-16327,581,98.73,3.4,0.17,25,1421.94,14.4,1.05,
17-Mar-2024,act_8112153,Luminae Beauty Ltd,UGC_Serum_Test,TRAFFIC,AdSet_lookalike_purchasers,Ad_UGC_2,,44583,33623,1175,32.94,,0.03,132,8367.89,254.03,1.33,gbp
09/09/2024,,Luminae Beauty Ltd,Prospecting_Glow_Mar24,conversions,AdSet_25-34F,Ad_UGC_2,,35593,28552,1618,163.67,4.55,0.1,54,3743.59,22.87,1.25,GBP
2024-07-07,act_3134805,Luminae Beauty Ltd,Awareness_Serum_Jan24,Traffic,AdSet_retarget_visitors,Ad_UGC_1,Feed,32629,20139,863,464.18,2.64,0.54,82,6285.0,13.54,1.62,
01/02/2024,act_3378892,Luminae Beauty Ltd,NULL,TRAFFIC,AdSet_25-34F,Ad_Static_SPF,REELS,13091,11217,105,70.74,0.8,0.67,,731.61,10.34,1.17,gbp
24-Sep-2024,act_7954771,Luminae Beauty Ltd,BRAND_Awareness_Q2,,AdSet_18-24F,Ad_Static_SPF,REELS,29259,23573,1171,228.76,4.0,0.2%,60,1699.33,7.43,1.24,
03-11-2024,act_6255789,Luminae Beauty Ltd,Conversion_NightCream_Q3,,AdSet_retarget_visitors,Ad_Static_SPF,feed,21992,21131,541,82.88,2.46,0.15,15,1220.8,14.73,1.04,
